date,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,PTID,load
2021-03-07 23:00:00,32.5,26.2,11.3,40.9,0,,,0,4.1,,6.7,328,1028.9,0,9.9,,,0,,Clear,61761,5116.7466
2021-03-08 00:00:00,31.1,24.9,9.8,40.51,0,,,0,4.07,,6.3,311,1028.9,0,9.9,,,0,,Clear,61761,4867.3906
2021-03-08 01:00:00,30.1,23.5,8.8,40.17,0,,,0,4.04,,6.6,334,1029.4,0,9.9,,,0,,Clear,61761,4674.0146
2021-03-08 02:00:00,29.4,21.5,8.4,40.57,0,,,0,4.01,,8.4,316,1029.6,0,9.9,,,0,,Clear,61761,4562.57
2021-03-08 03:00:00,28.5,21.4,7.7,40.75,0,,,0,3.98,,6.9,344,1029.2,0,9.9,,,0,,Clear,61761,4512.2676
2021-03-08 04:00:00,27.6,21.2,7.4,41.76,0,,,0,3.95,,5.8,330,1029.5,0,9.9,,,0,,Clear,61761,4498.4355
2021-03-08 05:00:00,27.4,24,8.2,43.72,0,,,0,3.92,,3.1,348,1029.9,0,9.9,,,0,,Clear,61761,4588.748
2021-03-08 06:00:00,27.1,21.3,8.8,45.46,0,,,0,3.89,,5,322,1029.9,0,9.9,2,0,0,,Clear,61761,4879.0645
2021-03-08 07:00:00,26.5,22.9,9.2,47.49,0,,,0,3.86,,3.2,345,1030.5,0,9.9,19,0.1,0,,Clear,61761,5273.6396
2021-03-08 08:00:00,27.6,19.5,9.2,45.41,0,,,0,3.83,,8,316,1031.3,0,9.9,230,0.8,2,,Clear,61761,5585.625
2021-03-08 09:00:00,28.8,22.9,8.3,41.41,0,,,0,3.83,,5.5,326,1031.7,6.1,9.9,413,1.5,4,,Clear,61761,5835.5215
2021-03-08 10:00:00,31,25.9,7.7,36.87,0,,,0,3.83,,4.9,360,1031.5,10.5,9.9,597,2.1,6,,Clear,61761,5921.2227
2021-03-08 11:00:00,33.8,27.9,7,31.89,0,,,0,3.83,,6.7,320,1031.1,10.5,9.9,721,2.6,7,,Clear,61761,5986.686
2021-03-08 12:00:00,36.3,31.1,5.7,27.33,0,,,0,3.83,19.7,6.3,310,1030.6,10.5,9.9,787,2.8,8,,Clear,61761,5966.2134
2021-03-08 13:00:00,39.1,31.8,6.1,24.89,0,,,0,3.83,19.7,11.8,319,1029.8,6.1,9.9,774,2.8,8,,Clear,61761,5961.8936
2021-03-08 14:00:00,40.2,35.8,8.4,26.49,0,,,0,3.83,17.2,6.3,303,1028.8,10.5,9.9,736,2.6,7,,Clear,61761,5889.4336
2021-03-08 15:00:00,42.3,38.3,8.9,24.91,0,,,0,3.83,18.3,6.3,312,1028.7,14.1,9.9,571,2.1,6,,Clear,61761,5830.623
2021-03-08 16:00:00,43.5,39.1,8.2,23.16,0,,,0,3.83,,7.3,288,1028.4,14.1,9.9,389,1.4,4,,Clear,61761,5847.0303
2021-03-08 17:00:00,43.3,38.2,8.4,23.49,0,,,0,3.83,,9,283,1028.5,14.1,9.9,149,0.5,1,,Clear,61761,5879.45
2021-03-08 18:00:00,42.7,42.7,10.2,25.96,0,,,0,3.83,,2.6,312,1028.7,14.1,9.9,18,0.1,0,,Clear,61761,5984.045
2021-03-08 19:00:00,42.6,37.9,11.7,27.88,0,,,0,3.83,,7.9,224,1029.1,19.2,9.9,,,0,,Clear,61761,5995.7397
2021-03-08 20:00:00,42,37.4,12.3,29.33,0,,,0,3.83,,7.3,226,1029.1,35.9,9.9,,,0,,Partially cloudy,61761,5850.7754
2021-03-08 21:00:00,42,36.8,12.6,29.83,0,,,0,3.83,,8.4,206,1028.8,19.2,9.9,,,0,,Clear,61761,5639.6357
2021-03-08 22:00:00,41.5,37.6,12.1,29.62,0,,,0,3.83,,5.9,210,1028.6,19.2,9.9,,,0,,Clear,61761,5357.823
2021-03-08 23:00:00,41.2,35.2,12.4,30.52,0,,,0,3.83,,9.7,226,1028,19.2,9.9,,,0,,Clear,61761,5053.0884
2021-03-09 00:00:00,41.9,37.7,12.2,29.39,0,,,0,3.83,,6.5,225,1027.6,50,9.9,,,0,,Partially cloudy,61761,4727.434
2021-03-09 01:00:00,41.7,37.4,11.5,28.68,0,,,0,3.83,18.3,6.7,226,1027.6,56.2,9.9,,,0,,Partially cloudy,61761,4523.1475
2021-03-09 02:00:00,41.9,35.2,12.1,29.23,0,,,0,3.83,21.9,12,233,1027,50.8,9.9,,,0,,Partially cloudy,61761,4379.631
2021-03-09 03:00:00,42.3,36,12.4,29.27,0,,,0,3.83,18.3,11.2,236,1026.1,88.9,9.9,,,0,,Partially cloudy,61761,4311.0215
2021-03-09 04:00:00,42.4,36.3,13,29.83,0,,,0,3.83,,10.9,214,1025.5,35.9,9.9,,,0,,Partially cloudy,61761,4281.0576
2021-03-09 05:00:00,42.6,37.9,14.1,31.07,0,,,0,3.83,19.7,7.6,232,1025.6,100,9.9,,,0,,Overcast,61761,4350.434
2021-03-09 06:00:00,43.2,39.1,14.3,30.69,0,,,0,3.83,21.9,6.7,214,1025.7,100,9.9,1,0,0,,Overcast,61761,4589.204
2021-03-09 07:00:00,43.6,39.3,15.5,31.77,0,,,0,3.83,,7.2,244,1025.7,95.7,9.9,28,0.1,0,,Overcast,61761,4969.2314
2021-03-09 08:00:00,46,41.5,15.2,28.64,0,,,0,3.83,,9,242,1025.8,30.7,9.9,184,0.7,2,,Partially cloudy,61761,5299.139
2021-03-09 09:00:00,49,45.1,15.2,25.6,0,,,0,3.79,17.2,9,234,1026,10.5,9.9,386,1.4,4,,Clear,61761,5509.0986
2021-03-09 10:00:00,53.1,53.1,16.8,23.59,0,,,0,3.74,23,9.6,251,1025.8,10.5,9.9,566,2,6,,Clear,61761,5541.5796
2021-03-09 11:00:00,57.8,57.8,19.7,22.5,0,,,0,3.7,,8.1,244,1025.6,10.5,9.9,706,2.5,7,,Clear,61761,5498.8047
2021-03-09 12:00:00,62,62,27.1,26.39,0,,,0,3.66,19.7,7.9,284,1025.2,14.1,9.9,766,2.8,8,,Clear,61761,5532.257
2021-03-09 13:00:00,62.5,62.5,27.2,26.08,0,,,0,3.62,17.2,10.9,295,1024.9,14.1,9.9,759,2.7,8,,Clear,61761,5490.325
2021-03-09 14:00:00,62.9,62.9,27.4,25.97,0,,,0,3.57,19.9,10.7,284,1024.7,19.2,9.9,676,2.4,7,,Clear,61761,5436.3184
2021-03-09 15:00:00,62.1,62.1,25.7,24.79,0,,,0,3.53,20.5,13.7,305,1025.2,25.4,9.9,541,1.9,5,,Partially cloudy,61761,5428.9
2021-03-09 16:00:00,61.5,61.5,24.9,24.54,0,,,0,3.49,19.8,13.2,297,1025.6,34.2,9.9,372,1.3,4,,Partially cloudy,61761,5426.4287
2021-03-09 17:00:00,60.9,60.9,24.9,25.08,0,,,0,3.45,,8.5,310,1026.1,20.3,9.9,165,0.6,2,,Partially cloudy,61761,5481.753
2021-03-09 18:00:00,58.7,58.7,24.4,26.55,0,,,0,3.4,,8.7,332,1027.1,14.1,9.9,18,0.1,0,,Clear,61761,5576.6475
2021-03-09 19:00:00,56.2,56.2,21.9,26.21,0,,,0,3.36,,9.6,344,1028.3,10.5,9.9,,,0,,Clear,61761,5601.9473
2021-03-09 20:00:00,53.5,53.5,24.9,32.71,0,,,0,3.32,,7.2,348,1029.2,10.5,9.9,,,0,,Clear,61761,5478.344
2021-03-09 21:00:00,52.2,52.2,25.2,34.88,0,,,0,3.28,,8.5,342,1029.5,4.4,9.9,,,0,,Clear,61761,5260.0615
2021-03-09 22:00:00,50.4,50.4,26.2,38.79,0,,,0,3.23,,6.4,9,1030.1,0,9.9,,,0,,Clear,61761,5023.9526
2021-03-09 23:00:00,47.7,45.3,26.7,43.75,0,,,0,3.19,,5.3,42,1030.4,0,9.9,,,0,,Clear,61761,4726.818
2021-03-10 00:00:00,45.8,41.9,25.9,45.55,0,,,0,3.15,,7.3,49,1030.6,0,9.9,,,0,,Clear,61761,4445.7617
2021-03-10 01:00:00,45,41.2,26.2,47.56,0,,,0,3.11,,6.9,26,1031,0,9.9,,,0,,Clear,61761,4273.1377
2021-03-10 02:00:00,44.1,39.4,25.8,48.21,0,,,0,3.06,,8.5,41,1031.3,0,9.9,,,0,,Clear,61761,4120.064
2021-03-10 03:00:00,42.9,40,26.1,51.14,0,,,0,3.02,,4.9,31,1031.3,0,9.9,,,0,,Clear,61761,4053.7583
2021-03-10 04:00:00,42.1,42.1,25.6,51.74,0,,,0,2.98,,0,0,1032.5,0,9.9,,,0,,Clear,61761,4058.775
2021-03-10 05:00:00,41.2,39,26.3,55.05,0,,,0,2.94,,3.6,44,1033.3,0,9.9,,,0,,Clear,61761,4140.0312
2021-03-10 06:00:00,40.8,38.3,27.1,57.86,0,,,0,2.89,,3.9,41,1033.4,0,9.9,2,0,0,,Clear,61761,4411.6064
2021-03-10 07:00:00,40.7,37,27.2,58.33,0,,,0,2.85,,5.3,49,1033.4,6.1,9.9,23,0.1,0,,Clear,61761,4810.867
2021-03-10 08:00:00,43.8,40.7,27.7,52.91,0,,,0,2.81,,5.2,46,1034.1,20.3,9.9,220,0.8,2,,Partially cloudy,61761,5143.6074
2021-03-10 09:00:00,46.3,43.5,28.5,49.64,0,,,0,2.77,,5.6,62,1034.3,25.4,9.9,401,1.4,4,,Partially cloudy,61761,5341.7964
2021-03-10 10:00:00,48.4,46.6,28.3,45.45,0,,,0,2.73,,4.6,57,1034.4,25.4,9.9,558,2,6,,Partially cloudy,61761,5380.9375
2021-03-10 11:00:00,51,51,29.9,44.06,0,,,0,2.69,,6.9,75,1033.9,34.2,9.9,696,2.5,7,,Partially cloudy,61761,5430.1255
2021-03-10 12:00:00,53.5,53.5,33.7,46.8,0,,,0,2.65,17.2,6.5,136,1033.8,25.4,9.9,750,2.7,8,,Partially cloudy,61761,5468.1104
2021-03-10 13:00:00,52.4,52.4,34.4,50.2,0,,,0,2.61,16.5,9.8,160,1033.3,20.3,9.9,745,2.7,7,,Partially cloudy,61761,5464.978
2021-03-10 14:00:00,52.2,52.2,34.5,50.87,0,,,0,2.57,19.7,10.8,148,1032.7,14.1,9.9,672,2.4,7,,Clear,61761,5463.3223
2021-03-10 15:00:00,51.2,51.2,36.1,56.17,0,,,0,2.53,20.8,10.4,154,1032,19.2,9.9,544,2,5,,Clear,61761,5441.0244
2021-03-10 16:00:00,49.4,44.9,36.1,59.99,0,,,0,2.49,18.8,11.3,143,1031.5,19.2,9.9,367,1.3,4,,Clear,61761,5499.614
2021-03-10 17:00:00,48.2,43.7,35.4,60.95,0,,,0,2.45,18.3,10.5,154,1031.3,14.1,9.9,164,0.6,2,,Clear,61761,5557.5396
2021-03-10 18:00:00,46.9,43.6,35.2,63.64,0,,,0,2.41,,6.7,157,1031.2,25.4,9.9,21,0.1,0,,Partially cloudy,61761,5684.616
2021-03-10 19:00:00,46.1,43.6,36.3,68.36,0,,,0,2.37,,5.2,161,1031.5,42.1,9.9,,,0,,Partially cloudy,61761,5694.258
2021-03-10 20:00:00,46.1,43.3,37.8,72.59,0,,,0,2.33,,5.7,141,1030.9,88.9,9.9,,,0,,Partially cloudy,61761,5528.7764
2021-03-10 21:00:00,46.9,45.4,39.1,74.07,0,,,0,2.29,,3.9,120,1030.8,97.5,9.9,,,0,,Overcast,61761,5354.7246
2021-03-10 22:00:00,47.6,44.2,40.7,76.82,0,,,0,2.26,,7.3,145,1030,100,9.9,,,0,,Overcast,61761,5073.599
2021-03-10 23:00:00,48.1,45.9,42.2,79.81,0,,,0,2.22,,5.1,108,1029.5,100,9.9,,,0,,Overcast,61761,4778.96
2021-03-11 00:00:00,48,46.2,43.7,84.98,0,,,0,2.18,,4.5,151,1029,100,8.6,,,0,,Overcast,61761,4449.0547
2021-03-11 01:00:00,47.8,47.8,44.1,86.89,0,,,0,2.14,,1.3,57,1028.4,55.1,7.5,,,0,,Partially cloudy,61761,4258.717
2021-03-11 02:00:00,47.2,45.7,43.5,86.65,0,,,0,2.1,,3.9,180,1027.9,38.4,5.9,,,0,,Partially cloudy,61761,4115.55
2021-03-11 03:00:00,46.9,46.9,43.7,88.46,0,,,0,2.06,,1.3,57,1027,38.4,2.6,,,0,,Partially cloudy,61761,4051.715
2021-03-11 04:00:00,46.1,44.5,43.6,90.82,0,,,0,2.02,,3.9,123,1026.4,38.4,2.5,,,0,,Partially cloudy,61761,4007.2856
2021-03-11 05:00:00,45,45,43.2,93.56,0,,,0,1.98,,1.6,57,1026.4,30.6,1,,,0,,Partially cloudy,61761,4080.5078
2021-03-11 06:00:00,44.8,44.8,42.5,91.38,0,,,0,1.94,,1.1,303,1026.4,30.6,1.5,1,0,0,,Partially cloudy,61761,4340.793
2021-03-11 07:00:00,44.6,44.6,42.9,93.5,0,,,0,1.9,,2.1,22,1026.4,38.4,1.8,29,0.1,0,,Partially cloudy,61761,4740.973
2021-03-11 08:00:00,46.9,46.9,44.5,91.46,0,,,1.25,3.15,,0.8,0,1026.7,34.2,3.3,105,0.4,1,,Partially cloudy,61761,5100.544
2021-03-11 09:00:00,53.1,53.1,44,71.08,0,,,0,3.02,,0.8,303,1026.1,34.2,8.2,377,1.4,4,,Partially cloudy,61761,5287.789
2021-03-11 10:00:00,56.3,56.3,38.1,50.38,0,,,0,2.89,,5.6,224,1025.4,34.2,9.7,505,1.8,5,,Partially cloudy,61761,5326.4375
2021-03-11 11:00:00,59.7,59.7,37.5,43.53,0,,,0,2.76,,8.3,241,1024.5,25.4,9.2,680,2.4,7,,Partially cloudy,61761,5380.712
2021-03-11 12:00:00,63.2,63.2,37.6,38.67,0,,,0,2.62,,3,296,1023.2,19.2,9.2,747,2.7,7,,Clear,61761,5389.4463
2021-03-11 13:00:00,67.3,67.3,36.2,31.7,0,,,0,2.49,,6.5,205,1021.9,19.2,9.9,739,2.7,7,,Clear,61761,5370.1396
2021-03-11 14:00:00,70.4,70.4,36.1,28.39,0,,,0,2.36,,5.8,201,1020.7,25.4,9.9,665,2.4,7,,Partially cloudy,61761,5337.376
2021-03-11 15:00:00,69.8,69.8,37.3,30.39,0,,,0,2.23,,11.1,176,1020.1,34.2,9.9,399,1.4,4,,Partially cloudy,61761,5394.5137
2021-03-11 16:00:00,69,69,38.2,32.29,0,,,0,2.1,,3.6,16,1019.6,34.2,9.2,357,1.3,4,,Partially cloudy,61761,5407.5254
2021-03-11 17:00:00,65.9,65.9,38.3,36.13,0,,,0,1.97,,8.5,162,1018,25.4,9.2,135,0.5,1,,Partially cloudy,61761,5440.301
2021-03-11 18:00:00,63,63,39,41.2,0,,,0,1.84,,5.2,145,1018.8,25.4,9.2,37,0.1,0,,Partially cloudy,61761,5480.872
2021-03-11 19:00:00,60.7,60.7,39.2,44.95,0,,,0,1.71,,2.7,87,1019.1,25.4,9.9,,,0,,Partially cloudy,61761,5473.534
2021-03-11 20:00:00,61.9,61.9,37.6,40.4,0,,,0,1.57,,5.3,172,1018.7,34.2,9.9,,,0,,Partially cloudy,61761,5328.6807
2021-03-11 21:00:00,63,63,37.7,39.12,0,,,0,1.44,,6.7,174,1018.3,34.2,9.9,,,0,,Partially cloudy,61761,5149.013
2021-03-11 22:00:00,61.4,61.4,38.2,42.15,0,,,0,1.31,,7.8,190,1018.2,25.4,9.9,,,0,,Partially cloudy,61761,4944.3975
2021-03-11 23:00:00,61.9,61.9,38.4,41.74,0,,,0,1.18,,10.9,202,1017.7,25.4,9.9,,,0,,Partially cloudy,61761,4681.835
2021-03-12 00:00:00,62.5,62.5,38.2,40.56,0,,,0,1.05,23,10.1,235,1017.3,34.2,9.5,,,0,,Partially cloudy,61761,4347.5283
2021-03-12 01:00:00,62.7,62.7,38.9,41.39,0,,,0,0.92,17.2,10.5,232,1017.7,38.4,9.9,,,0,,Partially cloudy,61761,4134.364
2021-03-12 02:00:00,62.2,62.2,41.1,45.77,0,,,0,0.79,,6.5,248,1017.2,38.4,9.9,,,0,,Partially cloudy,61761,4012.7952
2021-03-12 03:00:00,62,62,43.8,51.29,0,,,0,0.66,,6.4,246,1017.4,38.4,9.9,,,0,,Partially cloudy,61761,3933.476
2021-03-12 04:00:00,61.6,61.6,44.2,52.86,0,,,0,0.52,23,6.9,253,1017.1,38.4,9.9,,,0,,Partially cloudy,61761,3880.165
2021-03-12 05:00:00,61.6,61.6,46.1,56.84,0,,,0,0.39,23,7.5,243,1017.5,93.1,9.9,,,0,,Overcast,61761,3937.0303
2021-03-12 06:00:00,61.5,61.5,47.1,59.2,0,,,0,0.26,,7.2,243,1018,92.2,9.9,,,0,,Overcast,61761,4165.472
2021-03-12 07:00:00,59.6,59.6,45.6,59.6,0,,,0,0.13,24.2,10.9,302,1019.2,99.2,9.9,16,0.1,0,,Overcast,61761,4553.839
2021-03-12 08:00:00,58.1,58.1,35.2,42.13,0,,,0,0,18.3,9.1,316,1020.3,98.2,9.9,66,0.2,1,,Overcast,61761,4952.151
2021-03-12 09:00:00,58.9,58.9,32.9,37.48,0,,,0,0,23,11.5,308,1020.7,95.7,9.9,269,1,3,,Overcast,61761,5186.668
2021-03-12 10:00:00,59.1,59.1,32.5,36.51,0,,,0,0,,9.9,305,1020.3,85.7,9.9,269,1,3,,Partially cloudy,61761,5249.7812
2021-03-12 11:00:00,61.5,61.5,29.7,29.89,0,,,0,0,16.1,8.1,316,1019.6,34.2,9.9,585,2.1,6,,Partially cloudy,61761,5309.0195
2021-03-12 12:00:00,62.7,62.7,26.1,24.8,0,,,0,0,,9.1,296,1018.8,34.2,9.9,475,1.7,5,,Partially cloudy,61761,5363.1855
2021-03-12 13:00:00,64.9,64.9,22.2,19.5,0,,,0,0,20.7,9.5,291,1018.1,25.4,9.9,746,2.7,7,,Partially cloudy,61761,5275.5757
2021-03-12 14:00:00,67.7,67.7,20.9,16.76,0,,,0,0,21.8,7.5,294,1016.6,19.2,9.9,693,2.5,7,,Clear,61761,5279.3613
2021-03-12 15:00:00,66.7,66.7,15.4,13.63,0,,,0,0,,13.3,300,1015.9,19.2,9.9,574,2.1,6,,Clear,61761,5298.1035
2021-03-12 16:00:00,67.5,67.5,17.5,14.56,0,,,0,0,31.6,9.5,268,1015.2,19.2,9.9,404,1.5,4,,Clear,61761,5330.0254
2021-03-12 17:00:00,66.1,66.1,16.3,14.52,0,,,0,0,24.6,11.3,270,1015,19.2,9.9,172,0.6,2,,Clear,61761,5350.043
2021-03-12 18:00:00,64.3,64.3,15.5,14.92,0,,,0,0,26,15.5,268,1015.2,19.2,9.9,16,0.1,0,,Clear,61761,5374.957
2021-03-12 19:00:00,62.3,62.3,17,17.09,0,,,0,0,25.5,13.7,272,1015.6,14.1,9.9,,,0,,Clear,61761,5346.6523
2021-03-12 20:00:00,61.2,61.2,18.8,19.23,0,,,0,0,28.9,8.5,252,1015.4,10.5,9.9,,,0,,Clear,61761,5183.114
2021-03-12 21:00:00,60.2,60.2,17.7,18.99,0,,,0,0,31.8,9.4,266,1015.3,14.1,9.9,,,0,,Clear,61761,4977.4326
2021-03-12 22:00:00,57.6,57.6,13.4,17.26,0,,,0,0,29,15.4,309,1016.2,25.4,9.9,,,0,,Partially cloudy,61761,4836.68
2021-03-12 23:00:00,54.7,54.7,12.7,18.63,0,,,0,0,27,14,306,1016.9,19.2,9.9,,,0,,Clear,61761,4625.815
2021-03-13 00:00:00,53.1,53.1,18.1,24.94,0,,,0,0,30.1,17,292,1017.3,10.5,9.9,,,0,,Clear,61761,4345.5273
2021-03-13 01:00:00,49.7,43.8,22.4,33.83,0,,,0,0,35.2,17.4,301,1017.9,10.5,9.9,,,0,,Clear,61761,4190.726
2021-03-13 02:00:00,46.1,38.8,16.2,29.8,0,,,0,0,35,18.5,304,1018.9,10.5,9.9,,,0,,Clear,61761,4051.215
2021-03-13 03:00:00,41.2,31.6,8.3,25.4,0,,,0,0,36.8,22,317,1019.9,10.5,9.9,,,0,,Clear,61761,4009.7349
2021-03-13 04:00:00,37.5,28.2,7.8,28.67,0,,,0,0,29.6,16.3,318,1021.2,10.5,9.9,,,0,,Clear,61761,4005.6162
2021-03-13 05:00:00,35.3,26,5.3,27.86,0,,,0,0,30,14.2,328,1023,10.5,9.9,,,0,,Clear,61761,4020.4746
2021-03-13 06:00:00,34.2,25.1,7.9,32.85,0,,,0,0,23.7,12.9,338,1024.1,10.5,9.9,5,0,0,,Clear,61761,4148.3945
2021-03-13 07:00:00,33.5,26,7.9,33.7,0,,,0,0,23.7,9.2,330,1024.9,10.5,9.9,29,0.1,0,,Clear,61761,4295.176
2021-03-13 08:00:00,34.5,26.9,7.9,32.46,0,,,0,0,,9.7,314,1025.3,6.1,9.9,230,0.8,2,,Clear,61761,4430.21
2021-03-13 09:00:00,36.6,28.6,7.1,28.78,0,,,0,0,18,11.8,339,1026.3,6.1,9.9,445,1.6,4,,Clear,61761,4613.0293
2021-03-13 10:00:00,38.4,31.2,7.4,27.12,0,,,0,0,17.2,11.1,311,1026.6,6.1,9.9,608,2.2,6,,Clear,61761,4745.2324
2021-03-13 11:00:00,40.3,35.2,6.7,24.34,0,,,0,0,18.3,7.6,303,1026.1,0,9.9,727,2.6,7,,Clear,61761,4832.906
2021-03-13 12:00:00,43,39.9,5.9,21.23,0,,,0,0,19.7,5.2,305,1025.9,0,9.9,795,2.9,8,,Clear,61761,4875.9795
2021-03-13 13:00:00,44.7,41.3,6.9,20.73,0,,,0,0,18.3,6.3,267,1024.6,0,9.9,790,2.8,8,,Clear,61761,4870.9136
2021-03-13 14:00:00,45.6,41.5,6.3,19.6,0,,,0,0,20.8,7.7,247,1023.5,0,9.9,718,2.6,7,,Clear,61761,4821.826
2021-03-13 15:00:00,47.5,42.7,6.8,18.58,0,,,0,0,20.4,10.8,234,1022.4,6.1,9.9,583,2.1,6,,Clear,61761,4832.704
2021-03-13 16:00:00,49.5,44.7,8,18.2,0,,,0,0,24.2,12.3,272,1021.6,10.5,9.9,409,1.5,4,,Clear,61761,4794.232
2021-03-13 17:00:00,48.9,44,8.2,18.81,0,,,0,0,16.1,12.2,272,1020.8,10.5,9.9,187,0.7,2,,Clear,61761,4909.9453
2021-03-13 18:00:00,48.1,44.4,8,19.2,0,,,0,0,,8.1,266,1020.7,10.5,9.9,14,0.1,0,,Clear,61761,5042.324
2021-03-13 19:00:00,47.1,42.9,9.9,21.73,0,,,0,0,23,8.8,244,1020.5,10.5,9.9,,,0,,Clear,61761,5181.2896
2021-03-13 20:00:00,47.1,43.3,9.5,21.35,0,,,0,0,21.9,7.8,260,1019.9,0,9.9,,,0,,Clear,61761,5118.9756
2021-03-13 21:00:00,46.1,41.1,9.6,22.28,0,,,0,0,19.7,10.4,279,1019.9,0,9.9,,,0,,Clear,61761,5025.633
2021-03-13 22:00:00,45,41.8,9.7,23.31,0,,,0,0,,5.9,242,1019.1,0,9.9,,,0,,Clear,61761,4908.966
2021-03-13 23:00:00,44.8,40.1,8.7,22.51,0,,,0,0,,8.7,249,1018.5,0,9.9,,,0,,Clear,61761,4701.0273
2021-03-14 00:00:00,44,40.5,10.3,24.82,0,,,0,0,,6.2,234,1017.8,0,9.9,,,0,,Clear,61761,4498.019
2021-03-14 01:00:00,44.6,37.4,10,24.04,0,,,0,0,24.2,16,266,1017.3,0,9.9,,,0,,Clear,61761,4282.005
2021-03-14 03:00:00,44.2,38,11,25.43,0,,,0,0,,12.4,256,1017.2,4.4,9.9,,,0,,Clear,61761,4136.1636
2021-03-14 04:00:00,43.4,38.2,11.9,27.29,0,,,0,0,,9.2,252,1016.4,0,9.9,,,0,,Clear,61761,4047.8984
2021-03-14 05:00:00,43.2,37.4,12.3,27.96,0,,,0,0,,10.5,243,1015.9,0,9.9,,,0,,Clear,61761,4010.8218
2021-03-14 06:00:00,43,36.2,12.8,28.94,0,,,0,0,25.3,13,248,1015.6,0,9.9,,,0,,Clear,61761,4054.47
2021-03-14 07:00:00,43,37.7,12.8,28.94,0,,,0,0,,9.2,243,1015.5,15.6,9.9,7,0,0,,Clear,61761,4171.313
2021-03-14 08:00:00,42.6,37.8,13.7,30.53,0,,,0,0,,7.9,253,1015.4,19.2,9.9,42,0.2,0,,Clear,61761,4244.3057
2021-03-14 09:00:00,44.7,40.3,15.2,30.07,0,,,0,0,18.2,7.9,278,1015.8,15.6,9.9,265,1,3,,Clear,61761,4393.578
2021-03-14 10:00:00,46.6,41.7,15.9,28.8,0,,,0,0,19.6,10.5,268,1015.5,10.5,9.9,457,1.6,5,,Clear,61761,4497.8945
2021-03-14 11:00:00,48.6,43.5,16.6,27.54,0,,,0,0,27.5,12.9,274,1014.9,10.5,9.9,617,2.2,6,,Clear,61761,4648.9385
2021-03-14 12:00:00,50.5,50.5,15.6,24.64,0,,,0,0,23.8,13.6,284,1014.2,19.2,9.9,776,2.8,8,,Clear,61761,4677.704
2021-03-14 13:00:00,51.6,51.6,14.9,22.9,0,,,0,0,27.2,16.7,316,1013.4,58.7,9.9,803,2.9,8,,Partially cloudy,61761,4760.7456
2021-03-14 14:00:00,51.3,51.3,15.4,23.68,0,,,0,0,32.3,17.8,293,1012.9,58.7,9.9,641,2.3,6,,Partially cloudy,61761,4748.741
2021-03-14 15:00:00,50.8,50.8,13.6,22.32,0,,,0,0,37.3,21.1,305,1012.3,82.6,9.9,719,2.6,7,,Partially cloudy,61761,4763.711
2021-03-14 16:00:00,50.2,50.2,18.6,28.37,0,,,0,0,40.2,18.5,327,1012.5,44.6,9.9,553,2,6,,Partially cloudy,61761,4745.9746
2021-03-14 17:00:00,46.7,37.5,19.3,33.3,0,,,0,0,43.5,31.1,320,1013.5,44.9,9.9,428,1.5,4,,Partially cloudy,61761,4848.3843
2021-03-14 18:00:00,43.8,35.4,16,32.21,0,,,0,0,40.5,20.4,312,1014.9,35.9,9.9,200,0.7,2,,Partially cloudy,61761,4953.1006
2021-03-14 19:00:00,41,32.7,14.9,34.22,0,,,0,0,34.4,16.5,332,1016.2,73.9,9.9,33,0.1,0,,Partially cloudy,61761,5100.326
2021-03-14 20:00:00,38,28.8,12.5,34.56,0,,,0,0,33.4,16.7,332,1018,50,9.9,,,0,,Partially cloudy,61761,5284.5645
2021-03-14 21:00:00,35.4,25.3,9.1,33.01,0,,,0,0,36.3,17.1,308,1019.1,14.1,9.9,,,0,,Clear,61761,5261.5986
2021-03-14 22:00:00,34.3,23.2,8.1,32.88,0,,,0,0,32.9,19.4,309,1020.1,46.4,9.9,,,0,,Partially cloudy,61761,5150.201
2021-03-14 23:00:00,33.4,23.2,6.2,31.3,0,,,0,0,28.6,15.4,315,1021.4,35.9,9.9,,,0,,Partially cloudy,61761,4923.176
2021-03-15 00:00:00,32.3,22.7,6,32.44,0,,,0,0,32.6,12.9,329,1021.8,35.9,9.9,,,0,,Partially cloudy,61761,4680.0996
2021-03-15 01:00:00,31.1,18.8,8.3,37.76,0,,,0,0,33.4,20.1,312,1021.9,73.9,9.9,,,0,,Partially cloudy,61761,4499.7983
2021-03-15 02:00:00,30.1,17.9,6.3,35.92,0,,,0,0,35.9,18.8,307,1022.7,10.5,9.9,,,0,,Clear,61761,4384.663
2021-03-15 03:00:00,29.4,14.4,1.8,30.06,0,,,0,0,33.2,28.7,320,1023.1,15.6,9.9,,,0,,Clear,61761,4325.619
2021-03-15 04:00:00,28.3,16.6,1,30.28,0,,,0,0,32.4,15.7,312,1023.1,6.1,9.9,,,0,,Clear,61761,4320.485
2021-03-15 05:00:00,26.7,13.5,0.7,31.9,0,,,0,0,31.9,18.6,315,1023.9,6.1,9.9,,,0,,Clear,61761,4412.8906
2021-03-15 06:00:00,25.3,13.7,-1.5,30.53,0,,,0,0,33.7,13.3,312,1024.6,6.1,9.9,,,0,,Clear,61761,4706.8174
