date,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,PTID,load
2019-06-18 09:00:00,70.5,70.5,68.2,92.5,0.02,,,0,0,,5.1,134,1014.2,92.5,4.5,182,0.7,2,,"Rain, Overcast",61761,7001.9
2019-06-18 10:00:00,71.7,71.7,69,91.43,0,,,0,0,,1.3,57,1013.8,61.2,5.5,188,0.7,2,,Partially cloudy,61761,7270.7
2019-06-18 11:00:00,73.3,73.3,69.9,89.1,0.01,,,0,0,,2.6,341,1013.4,55.7,6.2,334,1.2,3,,"Rain, Partially cloudy",61761,7413.4
2019-06-18 12:00:00,73.7,73.7,68.8,84.74,0,,,0,0,,4.8,175,1013.1,89.2,4,253,0.9,3,,Partially cloudy,61761,7557
2019-06-18 13:00:00,71.9,71.9,69,90.85,0.12,,,0,0,,5,151,1012.8,69.3,1.5,87,0.3,1,,"Rain, Partially cloudy",61761,7538.3
2019-06-18 14:00:00,71.7,71.7,69.9,94.33,0.11,,,0,0,,3.6,170,1012,59.1,1.3,94,0.3,1,,"Rain, Partially cloudy",61761,7489.4
2019-06-18 15:00:00,71.6,71.6,69.6,93.35,0.06,,,0,0,,1.8,26,1012,92.5,2.6,167,0.6,2,,"Rain, Overcast",61761,7477.3
2019-06-18 16:00:00,72.4,72.4,69.6,90.87,0.04,,,0,0,,2.3,0,1011.5,90.6,4.8,372,1.3,4,,"Rain, Overcast",61761,7469
2019-06-18 17:00:00,71.7,71.7,68.9,90.98,0,,,0,0,,4.7,98,1010.9,98.2,5.1,90,0.3,1,,Overcast,61761,7477.9
2019-06-18 18:00:00,71.1,71.1,68.9,92.77,0.08,,,0,0,,5.2,61,1010.3,92.5,1.3,15,0.1,0,,"Rain, Overcast",61761,7461.9
2019-06-18 19:00:00,70,70,68.8,95.85,0.1,,,0,0,,4.1,37,1010.8,94.7,2.3,10,0,0,,"Rain, Overcast",61761,7171.8
2019-06-18 20:00:00,69.4,69.4,68.2,96.18,0.05,,,0,0,,4.8,69,1010.9,98.9,2.3,12,0,0,,"Rain, Overcast",61761,6994
2019-06-18 21:00:00,67.2,67.2,65.7,94.68,0.01,,,0,0,,7.2,45,1011.1,98.9,2.3,,,0,,"Rain, Overcast",61761,6754.6
2019-06-18 22:00:00,67.1,67.1,65.9,95.64,0,,,0,0,,5.7,48,1011.7,99,2.3,,,0,,Overcast,61761,6471
2019-06-18 23:00:00,67,67,65.3,94.33,0,,,0,0,,4,38,1012.2,100,2.3,,,0,,Overcast,61761,6027.1
2019-06-19 00:00:00,67,67,66.1,96.79,0,,,0,0,,1.1,13,1012.2,99,1.9,,,0,,Overcast,61761,5624.6
2019-06-19 01:00:00,66.6,66.6,65.7,96.78,0,,,0,0,,1.3,20,1012.1,99,1.5,,,0,,Overcast,61761,5261.2
2019-06-19 02:00:00,66.6,66.6,65.1,94.94,0,,,0,0,,0.8,24,1011.9,99,1.5,,,0,,Overcast,61761,5034.7
2019-06-19 03:00:00,66.5,66.5,65,94.87,0,,,0,0,,2.1,20,1011.6,93.6,1.8,,,0,,Overcast,61761,4884.9
2019-06-19 04:00:00,66.6,66.6,65.9,97.47,0,,,0,0,,1.5,32,1011.3,100,2.3,,,0,,Overcast,61761,4836.8
2019-06-19 05:00:00,66.8,66.8,65.7,96.11,0,,,0,0,,1.6,33,1011.1,99,2.7,,,0,,Overcast,61761,4905
2019-06-19 06:00:00,66.8,66.8,65.5,95.63,0,,,0,0,,1.5,37,1011.4,95.9,2.6,6,0,0,,Overcast,61761,5290.4
2019-06-19 07:00:00,66.6,66.6,65.1,94.81,0,,,0,0,,3.9,69,1011.6,87.3,4.9,16,0.1,0,,Partially cloudy,61761,5888.2
2019-06-19 08:00:00,67.2,67.2,65,92.55,0,,,0,0,,6,60,1011.6,98.4,6.7,92,0.3,1,,Overcast,61761,6470.2
2019-06-19 09:00:00,68.2,68.2,65.5,91.25,0,,,0,0,,5.1,61,1011.5,99,5.6,140,0.5,1,,Overcast,61761,6816.1
2019-06-19 10:00:00,68.6,68.6,65.7,90.43,0.01,,,0,0,,2.2,46,1011.6,93.5,5.6,128,0.5,1,,"Rain, Overcast",61761,7022.1
2019-06-19 11:00:00,68.5,68.5,65.6,90.56,0,,,0,0,,5.3,150,1011.6,93.5,5,148,0.5,1,,Overcast,61761,7070.3
2019-06-19 12:00:00,68.4,68.4,65.4,89.97,0,,,0,0,,2.7,79,1011.3,90.2,7.6,183,0.7,2,,Overcast,61761,7042.8
2019-06-19 13:00:00,69.5,69.5,64.8,85.06,0,,,0,0,,3.4,70,1011,93.9,9.2,272,1,3,,Overcast,61761,7087.8
2019-06-19 14:00:00,70.3,70.3,65.5,84.86,0,,,0,0,,5.9,114,1010.5,97.5,9.9,283,1,3,,Overcast,61761,7083.5
2019-06-19 15:00:00,70.5,70.5,65,82.79,0,,,0,0,,4.6,126,1010,99,9.9,180,0.6,2,,Overcast,61761,7097.9
2019-06-19 16:00:00,70.9,70.9,65.1,81.92,0.02,,,0,0,,5.4,74,1009.4,99,7.6,119,0.4,1,,"Rain, Overcast",61761,7125.8
2019-06-19 17:00:00,69.2,69.2,66.4,90.88,0.05,,,0,0,,6.7,96,1008.9,94.2,2.9,69,0.2,1,,"Rain, Overcast",61761,7189.2
2019-06-19 18:00:00,68.9,68.9,66.6,92.46,0,,,0,0,,6.5,100,1008.4,100,3.5,32,0.1,0,,Overcast,61761,7085.6
2019-06-19 19:00:00,68,68,66.6,95.42,0,,,0,0,,5.2,101,1008.2,100,2.5,31,0.1,0,,Overcast,61761,6814
2019-06-19 20:00:00,67.7,67.7,66.6,96.32,0,,,0,0,,4.4,81,1008.4,100,1.2,10,0,0,,Overcast,61761,6610.7
2019-06-19 21:00:00,67.7,67.7,65.9,93.79,0,,,0,0,,5.5,90,1008.4,100,2,,,0,,Overcast,61761,6489.6
2019-06-19 22:00:00,66.6,66.6,65.7,96.93,0,,,0,0,,6.2,106,1008.1,100,1.6,,,0,,Overcast,61761,6234.5
2019-06-19 23:00:00,66.6,66.6,65.7,96.93,0,,,0,0,,5.1,94,1007.9,100,1.6,,,0,,Overcast,61761,5872.3
2019-06-20 00:00:00,66.6,66.6,65.9,97.41,0,,,0,0,,4.9,54,1007.2,100,1.5,,,0,,Overcast,61761,5447.7
2019-06-20 01:00:00,66.4,66.4,65.1,95.55,0,,,0,0,,2.6,32,1006.9,100,1.3,,,0,,Overcast,61761,5133.3
2019-06-20 02:00:00,65.7,65.7,64.9,97.21,0,,,0,0,,5.3,67,1006.2,98.4,1.7,,,0,,Overcast,61761,4898.3
2019-06-20 03:00:00,65.6,65.6,64.3,95.59,0,,,0,0,,4.2,59,1005.6,100,1.3,,,0,,Overcast,61761,4771.4
2019-06-20 04:00:00,65.4,65.4,64.9,98.09,0.01,,,0,0,,4.6,57,1005.3,74.6,1,,,0,,"Rain, Partially cloudy",61761,4715.1
2019-06-20 05:00:00,64.9,64.9,64.3,98.09,0,,,0,0,,6.1,49,1004.7,100,0.9,,,0,,Overcast,61761,4779.7
2019-06-20 06:00:00,64.4,64.4,63.8,97.92,0,,,0,0,,3.9,33,1004.9,62.2,0.7,6,0,0,,Partially cloudy,61761,5131.9
2019-06-20 07:00:00,64.9,64.9,64.3,98.09,0.04,,,0,0,,2.6,25,1004.4,89.6,1.8,30,0.1,0,,"Rain, Partially cloudy",61761,5730.2
2019-06-20 08:00:00,65.6,65.6,64.9,97.46,0,,,0,0,,5.4,49,1004.1,90.6,1.4,105,0.4,1,,Overcast,61761,6265.9
2019-06-20 09:00:00,66.4,66.4,65.9,98.1,0,,,0,0,,4.3,83,1003.4,90.6,0.9,161,0.6,2,,Overcast,61761,6713.5
2019-06-20 10:00:00,67.5,67.5,66.6,97.09,0,,,0,0,,4.9,60,1003.4,90.6,1.2,111,0.4,1,,Overcast,61761,6975.3
2019-06-20 11:00:00,68.7,68.7,66.9,94.18,0,,,0,0,,1.8,24,1002.9,100,1.6,116,0.4,1,,Overcast,61761,7063.1
2019-06-20 12:00:00,70.2,70.2,68.6,94.48,0,,,0,0,,1.5,21,1002.5,100,3.5,212,0.8,2,,Overcast,61761,7225.1
2019-06-20 13:00:00,75.2,75.2,71,86.93,0,,,0,0,,7.3,130,1001.4,95.7,5.2,548,2,5,,Overcast,61761,7406.4
2019-06-20 14:00:00,76,76,71.5,86.11,0,,,0,0,,3.2,56,1000.3,93.4,5.9,357,1.3,4,,Overcast,61761,7694.6
2019-06-20 15:00:00,77.4,77.4,72,83.29,0.01,,,0,0,,5.2,125,999.4,81.3,7.5,430,1.5,4,,"Rain, Partially cloudy",61761,7843.9
2019-06-20 16:00:00,74.4,74.4,72.6,93.91,0.02,,,0,0,,4.3,162,999.3,67.7,2.9,88,0.3,1,,"Rain, Partially cloudy",61761,7791
2019-06-20 17:00:00,73,73,71.6,95.4,0.17,,,0,0,,2.5,41,998.4,67,1,246,0.9,2,,"Rain, Partially cloudy",61761,7754.7
2019-06-20 18:00:00,73.6,73.6,71.9,94.24,0.09,,,0,0,19.7,6.2,149,998.6,87,2.7,235,0.8,2,,"Rain, Partially cloudy",61761,7675
2019-06-20 19:00:00,73.4,73.4,70.5,90.56,0.09,,,0,0,,2.2,345,997.8,13.9,9.2,196,0.7,2,,Rain,61761,7451.3
2019-06-20 20:00:00,72.7,72.7,70,91.31,0.06,,,0,0,,4.6,229,997.5,13.9,9.9,31,0.1,0,,Rain,61761,7223.3
2019-06-20 21:00:00,72.6,72.6,70.4,92.71,0.05,,,0,0,,5.2,231,997.3,55.4,3.5,5,0,0,,"Rain, Partially cloudy",61761,7106.5
2019-06-20 22:00:00,73,73,71.3,94.25,0.01,,,0,0,,6,232,997.4,51.8,5.9,,,0,,"Rain, Partially cloudy",61761,6935.6
2019-06-20 23:00:00,73.8,73.8,71.6,93.05,0,,,0,0,,6.3,243,997.6,37.5,6.1,,,0,,Partially cloudy,61761,6599.3
2019-06-21 00:00:00,72.9,72.9,69.6,89.39,0,,,0,0,,5,266,997.7,24.6,9.9,,,0,,Partially cloudy,61761,6106.5
2019-06-21 01:00:00,72,72,68.6,88.99,0,,,0,0,,4.7,274,997.6,47.4,9.9,,,0,,Partially cloudy,61761,5698.5
2019-06-21 02:00:00,71.9,71.9,68.1,87.82,0,,,0,0,,2.7,314,997.6,60.7,9.9,,,0,,Partially cloudy,61761,5432
2019-06-21 03:00:00,71.6,71.6,67.7,87.55,0,,,0,0,,4.6,276,997.3,63.8,9.9,,,0,,Partially cloudy,61761,5261.4
2019-06-21 04:00:00,70.8,70.8,67.5,89.43,0,,,0,0,,4.7,292,996.5,43.5,9.2,,,0,,Partially cloudy,61761,5157.2
2019-06-21 05:00:00,70,70,67.5,91.78,0.01,,,0,0,,4.4,285,996.8,92.3,8.4,,,0,,"Rain, Overcast",61761,5192.1
2019-06-21 06:00:00,69,69,67.6,95.3,0.18,,,0,0,,1.2,353,997.5,58.8,3.9,13,0,0,,"Rain, Partially cloudy",61761,5514.1
2019-06-21 07:00:00,69.2,69.2,68.2,96.52,0.04,,,0,0,,0.5,348,997.8,59.4,9.9,47,0.2,0,,"Rain, Partially cloudy",61761,6117.6
2019-06-21 08:00:00,68.6,68.6,65.9,90.95,0.06,,,0,0,,8.8,33,998,88,8,33,0.1,0,,"Rain, Partially cloudy",61761,6610.5
2019-06-21 09:00:00,65.8,65.8,64,93.79,0.1,,,0,0,,7.7,360,998.7,60,2.5,133,0.5,1,,"Rain, Partially cloudy",61761,6825.6
2019-06-21 10:00:00,66.2,66.2,63.6,91.38,0.02,,,0,0,20.6,12.6,333,999.9,66.7,9.9,287,1,3,,"Rain, Partially cloudy",61761,6974.6
2019-06-21 11:00:00,66.3,66.3,63.6,91.1,0.02,,,0,0,24.2,9,350,1001.3,88,9.7,244,0.9,2,,"Rain, Partially cloudy",61761,7010.4
2019-06-21 12:00:00,67.2,67.2,62.1,83.75,0,,,0,0,28.9,14.8,350,1002.2,88,9.7,286,1,3,,Partially cloudy,61761,7036
2019-06-21 13:00:00,68.1,68.1,62,80.91,0,,,0,0,28.6,9.7,344,1003,88,9.9,276,1,3,,Partially cloudy,61761,6971
2019-06-21 14:00:00,70.2,70.2,60.3,70.89,0,,,0,0,20.2,11.9,343,1003.5,56.7,9.9,576,2.1,6,,Partially cloudy,61761,7026.4
2019-06-21 15:00:00,72.3,72.3,56.8,58.28,0,,,0,0,22.1,11.7,334,1004.2,53.6,9.9,650,2.3,7,,Partially cloudy,61761,7027.6
2019-06-21 16:00:00,75,75,55.5,50.65,0,,,0,0,24.5,9.4,326,1004.8,39.4,9.9,807,2.9,8,,Partially cloudy,61761,7080.2
2019-06-21 17:00:00,76.9,76.9,51,40.43,0,,,0,0,29.9,21.9,319,1005,44.7,9.9,600,2.2,6,,Partially cloudy,61761,7175.2
2019-06-21 18:00:00,76.8,76.8,48.3,36.62,0,,,0,0,26,14.8,315,1005.2,12.3,9.9,401,1.4,4,,Clear,61761,7081.5
2019-06-21 19:00:00,76.3,76.3,47.5,36.13,0,,,0,0,31.3,20.1,320,1006.2,10.5,9.9,249,0.9,2,,Clear,61761,6733.2
2019-06-21 20:00:00,75.3,75.3,48.7,39.08,0,,,0,0,20.5,10.8,302,1007.1,10.5,9.9,61,0.2,1,,Clear,61761,6464.8
2019-06-21 21:00:00,73.3,73.3,48.9,42.19,0,,,0,0,25.3,8.4,316,1008.1,10.5,9.9,8,0,0,,Clear,61761,6240.6
2019-06-21 22:00:00,71.2,71.2,48.9,45.26,0,,,0,0,19.7,6.5,304,1008.9,10.5,9.9,,,0,,Clear,61761,6057
2019-06-21 23:00:00,69.3,69.3,48.4,47.3,0,,,0,0,,7,304,1009.4,4.4,9.9,,,0,,Clear,61761,5720.4
2019-06-22 00:00:00,68.4,68.4,48.3,48.53,0,,,0,0,,7.6,292,1010,4.4,9.9,,,0,,Clear,61761,5322.5
2019-06-22 01:00:00,66.5,66.5,48.8,52.88,0,,,0,0,,7.9,283,1010.7,0,9.9,,,0,,Clear,61761,4979.4
2019-06-22 02:00:00,65.9,65.9,49,54.41,0,,,0,0,21.9,10.5,284,1010.9,4.4,9.9,,,0,,Clear,61761,4743.4
2019-06-22 03:00:00,65.1,65.1,49.9,57.93,0,,,0,0,,7.5,291,1010.8,4.4,9.9,,,0,,Clear,61761,4573
2019-06-22 04:00:00,63.6,63.6,51.2,63.96,0,,,0,0,,8.9,292,1010.8,4.4,9.9,,,0,,Clear,61761,4462.4
2019-06-22 05:00:00,63.2,63.2,51.5,65.48,0,,,0,0,21.9,6.6,292,1010.6,10.5,9.9,,,0,,Clear,61761,4437.4
2019-06-22 06:00:00,63,63,51.2,65.43,0,,,0,0,20.8,9.2,278,1011.5,12,9.9,14,0.1,0,,Clear,61761,4449.2
2019-06-22 07:00:00,63.7,63.7,52.2,66.08,0,,,0,0,,7.7,306,1012,12,9.9,59,0.2,1,,Clear,61761,4703.8
2019-06-22 08:00:00,65.7,65.7,52,61.3,0,,,0,0,21.9,9.9,304,1012.1,13.9,9.9,220,0.8,2,,Clear,61761,5033.3
2019-06-22 09:00:00,69.6,69.6,51.3,52.19,0,,,0,0,28.9,5.7,337,1011.9,13.9,9.9,447,1.6,4,,Clear,61761,5374.2
2019-06-22 10:00:00,71.9,71.9,49.9,45.86,0,,,0,0,21.9,11.6,336,1011.7,17,9.9,600,2.2,6,,Clear,61761,5706.1
2019-06-22 11:00:00,74.7,74.7,49.5,41.14,0,,,0,0,19.4,12.7,332,1011.9,20.8,9.9,797,2.9,8,,Partially cloudy,61761,5924
2019-06-22 12:00:00,77.1,77.1,50.1,38.8,0,,,0,0,24.2,7.8,320,1011.8,22.8,9.9,899,3.2,9,,Partially cloudy,61761,6054.8
2019-06-22 13:00:00,77.9,77.9,48.8,35.98,0,,,0,0,33.2,11.8,328,1011.8,61.8,9.9,879,3.2,9,,Partially cloudy,61761,6127.5
2019-06-22 14:00:00,78.8,78.8,47,32.61,0,,,0,0,22.9,10.3,316,1011.7,50.8,9.9,835,3,8,,Partially cloudy,61761,6136.2
2019-06-22 15:00:00,79.6,79.6,48.6,33.86,0,,,0,0,29.9,10.1,312,1011.6,61.8,9.9,905,3.3,9,,Partially cloudy,61761,6190.9
2019-06-22 16:00:00,79,79,48.1,33.86,0,,,0,0,30.1,13.2,300,1011.6,50.9,9.9,671,2.4,7,,Partially cloudy,61761,6218.2
2019-06-22 17:00:00,79.7,79.7,47,31.74,0,,,0,0,21.3,11.8,299,1011.7,61.8,9.9,651,2.3,7,,Partially cloudy,61761,6234.3
2019-06-22 18:00:00,78.8,78.8,45.1,30.37,0,,,0,0,22.1,10.9,324,1011.8,35.9,9.9,423,1.5,4,,Partially cloudy,61761,6194.7
2019-06-22 19:00:00,78.5,78.5,45.2,30.8,0,,,0,0,24.4,13.5,304,1012.4,50,9.9,231,0.8,2,,Partially cloudy,61761,6146.7
2019-06-22 20:00:00,77.4,77.4,46.1,33.06,0,,,0,0,25.3,13.4,326,1013,12,9.9,66,0.2,1,,Clear,61761,5985.3
2019-06-22 21:00:00,75.1,75.1,47,36.92,0,,,0,0,20.4,7,322,1013.8,12,9.9,9,0,0,,Clear,61761,5964.4
2019-06-22 22:00:00,73.5,73.5,47.2,39.33,0,,,0,0,,12.8,326,1014.8,4.4,9.9,,,0,,Clear,61761,5848
2019-06-22 23:00:00,72.2,72.2,47.4,41.32,0,,,0,0,,4.9,342,1015.2,4.4,9.9,,,0,,Clear,61761,5634
2019-06-23 00:00:00,70.5,70.5,48.4,45.5,0,,,0,0,,6.6,310,1015.6,4.4,9.9,,,0,,Clear,61761,5344.7
2019-06-23 02:00:00,67.6,67.6,49.1,51.57,0,,,0,0,,3.1,329,1015.8,0,9.9,,,0,,Clear,61761,4836.5
2019-06-23 03:00:00,66.5,66.5,49.7,54.75,0,,,0,0,,5.5,281,1015.2,0,9.9,,,0,,Clear,61761,4648
2019-06-23 04:00:00,66.7,66.7,49.3,53.57,0,,,0,0,,5.2,281,1015.1,0,9.9,,,0,,Clear,61761,4512.1
2019-06-23 05:00:00,65.4,65.4,50,57.53,0,,,0,0,,6.8,281,1015.9,4.4,9.9,,,0,,Clear,61761,4477.1
2019-06-23 06:00:00,65.4,65.4,49.3,55.89,0,,,0,0,,2.8,321,1016.4,10.5,9.9,17,0.1,0,,Clear,61761,4463.7
2019-06-23 07:00:00,65.9,65.9,50.7,58,0,,,0,0,17.2,7,299,1016.9,12.3,9.9,67,0.2,1,,Clear,61761,4648
2019-06-23 08:00:00,67.5,67.5,51.5,56.63,0,,,0,0,,8.3,328,1016.9,12.3,9.9,257,0.9,3,,Clear,61761,4872.7
2019-06-23 09:00:00,70.9,70.9,51.9,51.05,0,,,0,0,19.7,9.5,318,1016.9,17,9.2,434,1.6,4,,Clear,61761,5221.8
2019-06-23 10:00:00,74.3,74.3,51.2,44.25,0,,,0,0,24.2,5.9,312,1016.6,17,9.9,601,2.2,6,,Clear,61761,5573.2
2019-06-23 11:00:00,77.5,77.5,50,38.15,0,,,0,0,25.3,7.8,330,1015.8,16,9.9,815,2.9,8,,Clear,61761,5835.8
2019-06-23 12:00:00,79.2,79.2,48.5,34.02,0,,,0,0,21.7,14.7,318,1014.8,16,9.9,908,3.3,9,,Clear,61761,5982.5
2019-06-23 13:00:00,81.3,80.2,49.1,32.6,0,,,0,0,19.7,9.2,319,1013.9,16,9.9,949,3.4,9,,Clear,61761,6118.1
2019-06-23 14:00:00,81.6,80.5,50.7,34.28,0,,,0,0,18.3,9.2,318,1013.3,13.9,9.9,946,3.4,9,,Clear,61761,6230.1
2019-06-23 15:00:00,81.9,80.8,51.5,35.01,0,,,0,0,18.2,7.4,289,1012.6,13.9,9.9,890,3.2,9,,Clear,61761,6339.2
2019-06-23 16:00:00,83.2,81.4,49.3,30.92,0,,,0,0,,3.8,315,1012.3,13.9,9.9,775,2.8,8,,Clear,61761,6453
2019-06-23 17:00:00,83.4,81.9,52,33.92,0,,,0,0,,6.7,276,1012.1,25.9,9.9,622,2.2,6,,Partially cloudy,61761,6621
2019-06-23 18:00:00,83.4,81.8,50.6,32.16,0,,,0,0,25.3,7.5,260,1012.1,15.6,9.9,441,1.6,4,,Clear,61761,6702.1
2019-06-23 19:00:00,81.7,80.7,51.6,35.2,0,,,0,0,17.2,11.2,275,1011.9,15.6,9.9,240,0.9,2,,Clear,61761,6711.7
2019-06-23 20:00:00,81.4,80.5,51.1,34.92,0,,,0,0,18.3,8.4,263,1011.3,10.5,9.9,63,0.2,1,,Clear,61761,6604.8
2019-06-23 21:00:00,79.6,79.6,50.8,36.69,0,,,0,0,,6.5,250,1011.2,10.5,9.9,8,0,0,,Clear,61761,6643.9
2019-06-23 22:00:00,78.8,78.8,52.6,40.29,0,,,0,0,,10.9,252,1011.4,4.4,9.9,,,0,,Clear,61761,6550.9
2019-06-23 23:00:00,77.7,77.7,52.6,41.81,0,,,0,0,21.9,7,254,1011.5,10.5,9.9,,,0,,Clear,61761,6269.4
2019-06-24 00:00:00,75.4,75.4,53.1,45.82,0,,,0,0,,7.8,271,1011.9,10.5,9.9,,,0,,Clear,61761,5925.9
2019-06-24 01:00:00,73.5,73.5,54,50.39,0,,,0,0,,5.3,283,1011.8,10.5,9.9,,,0,,Clear,61761,5555.4
2019-06-24 02:00:00,72.4,72.4,54,52.29,0,,,0,0,,4.6,283,1011.7,10.5,9.9,,,0,,Clear,61761,5335.4
2019-06-24 03:00:00,71.2,71.2,54.2,54.84,0,,,0,0,,3.2,324,1011.6,10.5,9.9,,,0,,Clear,61761,5170.6
2019-06-24 04:00:00,69.6,69.6,54.6,58.93,0,,,0,0,,1.3,343,1011.5,10.5,9.9,,,0,,Clear,61761,5083.3
2019-06-24 05:00:00,69.1,69.1,54.4,59.57,0,,,0,0,,3.9,272,1011.5,14.1,9.9,,,0,,Clear,61761,5147.7
2019-06-24 06:00:00,67.1,67.1,55.1,65.38,0,,,0,0,,2.8,276,1011.5,12.3,9.9,16,0.1,0,,Clear,61761,5436.6
2019-06-24 07:00:00,69.6,69.6,55,59.78,0,,,0,0,,4.2,282,1012,12,9.9,57,0.2,1,,Clear,61761,6043.7
2019-06-24 08:00:00,71.4,71.4,54.8,55.75,0,,,0,0,,0.8,347,1012.3,10.5,9.9,211,0.8,2,,Clear,61761,6662.9
2019-06-24 09:00:00,75.1,75.1,53.4,46.87,0,,,0,0,,1.7,345,1012.2,29,9.9,436,1.6,4,,Partially cloudy,61761,7130
2019-06-24 10:00:00,77.4,77.4,52.9,42.68,0,,,0,0,,1.8,337,1011.9,29,9.9,559,2,6,,Partially cloudy,61761,7406.7
2019-06-24 11:00:00,80.9,80.3,52.1,36.82,0,,,0,0,,1.8,333,1011.8,20.8,9.9,854,3.1,9,,Partially cloudy,61761,7644.3
2019-06-24 12:00:00,82.8,81.5,52.1,34.73,0,,,0,0,,2.5,309,1011.6,20.8,9.9,743,2.7,7,,Partially cloudy,61761,7873.2
2019-06-24 13:00:00,83,82.1,55.1,38.38,0,,,0,0,,5.9,278,1011.2,20.8,9.9,653,2.4,7,,Partially cloudy,61761,7998.1
2019-06-24 14:00:00,84.6,83.2,54.3,35.41,0,,,0,0,,3.1,278,1010.9,20.8,9.9,735,2.6,7,,Partially cloudy,61761,8069.2
2019-06-24 15:00:00,83.4,82.2,53.6,35.95,0,,,0,0,17.2,4.6,300,1010.7,20.8,9.9,494,1.8,5,,Partially cloudy,61761,8178
2019-06-24 16:00:00,81.9,81.4,55.6,40.58,0,,,0,0,,9.6,228,1010.6,20.8,9.9,386,1.4,4,,Partially cloudy,61761,8139.9
2019-06-24 17:00:00,82.2,82,57.4,42.77,0,,,0,0,,6.6,209,1010.5,20.8,9.9,575,2.1,6,,Partially cloudy,61761,8153.7
2019-06-24 18:00:00,81.2,81,55.9,41.86,0,,,0,0,,6.4,169,1010.1,20.8,9.9,268,1,3,,Partially cloudy,61761,8041
2019-06-24 19:00:00,79.2,79.2,60.3,52.41,0,,,0,0,,3.4,86,1009.9,20.8,9.9,164,0.6,2,,Partially cloudy,61761,7764.3
2019-06-24 20:00:00,78.7,78.7,60.4,53.49,0,,,0,0,,5.7,172,1010,20.8,9.9,48,0.2,0,,Partially cloudy,61761,7550
2019-06-24 21:00:00,77.5,77.5,62.7,60.37,0,,,0,0,,2.9,79,1009.8,20.8,9.9,10,0,0,,Partially cloudy,61761,7517.6
2019-06-24 22:00:00,76.2,76.2,64.1,66.22,0,,,0,0,,3.2,87,1009.9,20.8,9.9,,,0,,Partially cloudy,61761,7355.1
2019-06-24 23:00:00,76.2,76.2,65.4,69.36,0,,,0,0,,4.9,176,1010,29,9.9,,,0,,Partially cloudy,61761,6990.2
2019-06-25 00:00:00,76.3,76.3,62.4,62.25,0,,,0,0,,2.3,76,1009.9,29.2,9.9,,,0,,Partially cloudy,61761,6474.3
2019-06-25 01:00:00,75.6,75.6,63.4,65.88,0,,,0,0,,2.5,85,1009.8,37.5,9.9,,,0,,Partially cloudy,61761,6067.1
2019-06-25 02:00:00,74.7,74.7,65.4,72.69,0,,,0,0,,2.1,79,1009.7,37.5,9.9,,,0,,Partially cloudy,61761,5811.2
2019-06-25 03:00:00,74.2,74.2,66.3,76.4,0,,,0,0,,2.3,83,1009.6,34.4,9.9,,,0,,Partially cloudy,61761,5643
2019-06-25 04:00:00,74.2,74.2,66.8,77.88,0,,,0,0,,2.5,63,1009.5,88.8,9.9,,,0,,Partially cloudy,61761,5588.1
2019-06-25 05:00:00,73.3,73.3,68,83.54,0,,,0,0,,2.6,71,1009.4,84.6,9.9,,,0,,Partially cloudy,61761,5677.5
2019-06-25 06:00:00,73.1,73.1,68.9,86.63,0,,,0,0,,6.1,124,1009.7,64.2,9.6,5,0,0,,Partially cloudy,61761,6034.6
2019-06-25 07:00:00,72.3,72.3,69.9,92.43,0.03,,,0,0,,2.4,336,1009.2,77.6,3.1,16,0.1,0,,"Rain, Partially cloudy",61761,6640.1
2019-06-25 08:00:00,72.4,72.4,70.8,94.97,0.34,,,0,0,,4.5,110,1010,66.7,2.4,22,0.1,0,,"Rain, Partially cloudy",61761,7177
2019-06-25 09:00:00,72.6,72.6,70.8,94.03,0,,,0,0,,4.6,126,1009.9,93,3.9,68,0.2,1,,Overcast,61761,7585.4
2019-06-25 10:00:00,72.6,72.6,70.6,93.71,0,,,0,0,,5.9,160,1009.7,93.9,3.2,54,0.2,1,,Overcast,61761,7787.7
2019-06-25 11:00:00,73.6,73.6,71.8,94.14,0,,,0,0,,2.2,28,1009.4,93.9,3.4,171,0.6,2,,Overcast,61761,7929.1
2019-06-25 12:00:00,75.1,75.1,71.2,87.76,0,,,0,0,,2.2,323,1009.7,93.9,4.3,276,1,3,,Overcast,61761,8115.7
2019-06-25 13:00:00,77.2,77.2,72.1,84.31,0,,,0,0,,4.6,326,1009.8,57,5.8,296,1.1,3,,Partially cloudy,61761,8268.4
2019-06-25 14:00:00,79.2,79.2,71.5,77.19,0,,,0,0,,5.2,327,1009.5,65.1,8.8,202,0.7,2,,Partially cloudy,61761,8456
2019-06-25 15:00:00,80,80,70.2,72.05,0,,,0,0,,4.7,333,1009.3,82.4,9.7,486,1.7,5,,Partially cloudy,61761,8536.4
2019-06-25 16:00:00,82.1,85.1,68.3,63.12,0,,,0,0,,5.7,311,1009.5,61.7,9.9,381,1.4,4,,Partially cloudy,61761,8743.1
2019-06-25 17:00:00,83.9,87.8,69.4,61.72,0,,,0,0,19.7,4.8,300,1009.1,24.1,9.9,583,2.1,6,,Partially cloudy,61761,8866.4
2019-06-25 18:00:00,83.4,86.5,68.1,60.1,0,,,0,0,17.2,5.3,250,1009.1,24.1,9.9,300,1.1,3,,Partially cloudy,61761,8875.4
